"element","sp_num","obs_wl_air(nm)","unc_obs_wl","ritz_wl_air(nm)","unc_ritz_wl","wn(cm-1)","intens","Aki(s^-1)","Acc","Ei(cm-1)","Ek(cm-1)","conf_i","term_i","J_i","conf_k","term_k","J_k","Type","tp_ref","line_ref","","wavenumber_cm","ell","wavenumber_source"
"Ti","2","321.17058","0.00008","321.17064","0.00003","31127.110","12","","","43780.9533","74908.058","3d2.(1G).4p","y 2G*","9/2","3d2.(1D).4d","2G","9/2","","","u37","",31127.11,10.345834422634,"wn(cm-1)"
"Ti","2","321.09356","0.00002","321.093560","0.000014","31134.576","98","","","39674.7616","70809.3378","3d2.(1D).4p","z 2P*","1/2","3d2.(1D).5s","2D","3/2","","","u37","",31134.576,10.3460742490992,"wn(cm-1)"
"Ti","2","320.84483","0.00002","320.844832","0.000008","31158.712","128","","","31113.6764","62272.3881","3d2.(3F).4p","z 4F*","7/2","3d2.(3F).5s","e 4F","5/2","","","u37","",31158.712,10.3468491640854,"wn(cm-1)"
"Ti","2","320.72769","0.00009","320.72756","0.00003","31170.092","11","","","43740.7678","74910.8726","3d2.(1G).4p","y 2G*","7/2","3d2.(1D).4d","2G","7/2","","","u37","",31170.092,10.347214324313,"wn(cm-1)"
"Ti","2","320.60029","0.00011","320.600280","0.000011","31182.478","9","1.01e+06","C+","8744.3406","39926.8192","3d2.(1D).4s","a 2D","5/2","3d2.(1D).4p","y 2F*","5/2","","T7385","u37","",31182.478,10.3476116134757,"wn(cm-1)"
"Ti","2","320.38580","0.00002","320.385811","0.000011","31203.353","98","","","39602.8645","70806.2161","3d2.(1D).4p","y 2D*","3/2","3d2.(1D).5s","2D","5/2","","","u37","",31203.353,10.348280835972,"wn(cm-1)"
"Ti","2","320.35376","0.00002","320.353761","0.000011","31206.473","100","","","39602.8645","70809.3378","3d2.(1D).4p","y 2D*","3/2","3d2.(1D).5s","2D","3/2","","","u37","",31206.473,10.3483808202278,"wn(cm-1)"
"Ti","2","320.34313","0.00002","320.343107","0.000007","31207.509","127","1.61e+06","B+","0.0000","31207.5111","3d2.(3F).4s","a 4F","3/2","3d2.(3F).4p","z 2F*","5/2","","T7385","u37","",31207.509,10.3484140179174,"wn(cm-1)"
"Ti","2","320.25341","0.00002","320.253407","0.000011","31216.251","1120","1.27e+08","B+","8710.5675","39926.8192","3d2.(1D).4s","a 2D","3/2","3d2.(1D).4p","y 2F*","5/2","","T7385","u37","",31216.251,10.3486941035789,"wn(cm-1)"
"Ti","2","320.19633","0.00002","320.196325","0.000009","31221.816","87","","","30958.5846","62180.4011","3d2.(3F).4p","z 4F*","5/2","3d2.(3F).5s","e 4F","3/2","","","u37","",31221.816,10.3488723602189,"wn(cm-1)"
"Ti","2","319.75186","0.00002","319.751864","0.000008","31265.214","91","1.1e+06","D","225.7039","31490.9177","3d2.(3F).4s","a 4F","7/2","3d2.(3F).4p","z 2F*","7/2","","T2805","u37","",31265.214,10.3502613846925,"wn(cm-1)"
"Ti","2","319.57154","0.00002","319.571496","0.000011","31282.855","44","6.72e+06","B+","8744.3406","40027.2001","3d2.(1D).4s","a 2D","5/2","3d2.(3P).4p","z 4S*","3/2","","T7385","u37","",31282.855,10.3508254628727,"wn(cm-1)"
"Ti","2","319.45672","0.00002","319.456708","0.000010","31294.099","840","","","31301.0653","62595.1650","3d2.(3F).4p","z 4F*","9/2","3d2.(3F).5s","e 4F","9/2","","","u37","",31294.099,10.3511848284027,"wn(cm-1)"
"Ti","2","319.42417","0.00002","319.424180","0.000008","31297.287","550","","","31113.6764","62410.9628","3d2.(3F).4p","z 4F*","7/2","3d2.(3F).5s","e 4F","7/2","","","u37","",31297.287,10.3512866954553,"wn(cm-1)"
"Ti","2","319.25569","0.00002","319.255687","0.000008","31313.803","357","","","30958.5846","62272.3881","3d2.(3F).4p","z 4F*","5/2","3d2.(3F).5s","e 4F","5/2","","","u37","",31313.803,10.3518142697359,"wn(cm-1)"
"Ti","2","319.22691","0.00008","319.226845","0.000011","31316.626","13","2.20e+06","B'","8710.5675","40027.2001","3d2.(1D).4s","a 2D","3/2","3d2.(3P).4p","z 4S*","3/2","","T7385","u37","",31316.626,10.3519044176096,"wn(cm-1)"
"Ti","2","319.09786","0.00002","319.097851","0.000011","31329.291","297","","","39476.9244","70806.2161","3d2.(1D).4p","y 2D*","5/2","3d2.(1D).5s","2D","5/2","","","u37","",31329.291,10.3523087536231,"wn(cm-1)"
"Ti","2","319.08728","0.00002","319.087275","0.000010","31330.330","1550","1.41e+08","B+","8744.3406","40074.6707","3d2.(1D).4s","a 2D","5/2","3d2.(1D).4p","y 2F*","7/2","","T7385","u37","",31330.33,10.3523419169262,"wn(cm-1)"
"Ti","2","318.94835","0.00002","318.948351","0.000010","31343.976","271","9.2e+07","D","30836.4250","62180.4011","3d2.(3F).4p","z 4F*","3/2","3d2.(3F).5s","e 4F","3/2","","T2805","u37","",31343.976,10.3527773744872,"wn(cm-1)"
"Ti","2","318.41169","0.00004","318.411678","0.000013","31396.802","25","4.6e+05","D","94.1142","31490.9177","3d2.(3F).4s","a 4F","5/2","3d2.(3F).4p","z 2F*","7/2","","T2403n","u37","",31396.802,10.3544613195758,"wn(cm-1)"
"Ti","2","318.25308","0.00002","318.253067","0.000013","31412.449","125","4.3e+07","D","31756.6406","63169.0910","3d2.(3F).4p","z 2D*","3/2","3d2.(3F).5s","e 2F","5/2","","T2805","u37","",31412.449,10.354959558293,"wn(cm-1)"
"Ti","2","318.17220","0.00002","318.172191","0.000011","31420.434","181","4.6e+07","D","32025.5915","63446.0264","3d2.(3F).4p","z 2D*","5/2","3d2.(3F).5s","e 2F","7/2","","T2805","u37","",31420.434,10.3552137245723,"wn(cm-1)"
"Ti","2","318.01501","0.00002","318.015020","0.000009","31435.964","85","","","30836.4250","62272.3881","3d2.(3F).4p","z 4F*","3/2","3d2.(3F).5s","e 4F","5/2","","","u37","",31435.964,10.3557078668015,"wn(cm-1)"
"Ti","2","317.84903","0.00002","317.849040","0.000008","31452.379","112","","","30958.5846","62410.9628","3d2.(3F).4p","z 4F*","5/2","3d2.(3F).5s","e 4F","7/2","","","u37","",31452.379,10.3562299031469,"wn(cm-1)"
"Ti","2","317.55512","0.00002","317.555120","0.000009","31481.489","82","","","31113.6764","62595.1650","3d2.(3F).4p","z 4F*","7/2","3d2.(3F).5s","e 4F","9/2","","","u37","",31481.489,10.3571550012857,"wn(cm-1)"
"Ti","2","317.48007","0.00002","317.48004","0.00005","31488.930","145","","","31787.934","63276.867","3d2.(1S).4s","a 2S","1/2","3d2.(1S).4p","2P*","1/2","","","u37","",31488.93,10.3573913344768,"wn(cm-1)"
"Ti","2","316.85183","0.00002","316.851827","0.000012","31551.363","1900","5.21e+07","B+","1215.8329","32767.1961","3d3","b 4F","9/2","3d2.(3F).4p","z 4D*","7/2","","T7385","u37","",31551.363,10.359372068304,"wn(cm-1)"
"Ti","2","316.63669","0.00002","316.636680","0.000011","31572.800","146","","","39233.4153","70806.2161","3d2.(1D).4p","z 2P*","3/2","3d2.(1D).5s","2D","5/2","","","u37","",31572.8,10.3600512694152,"wn(cm-1)"
"Ti","2","316.60539","0.00003","316.605375","0.000011","31575.921","40","","","39233.4153","70809.3378","3d2.(1D).4p","z 2P*","3/2","3d2.(1D).5s","2D","3/2","","","u37","",31575.921,10.3601501154394,"wn(cm-1)"
"Ti","2","316.52583","0.00017","316.525978","0.000011","31583.857","6","7.58e+05","C+'","8997.7874","40581.6301","3d3","a 2G","7/2","3d2.(3P).4p","y 4D*","5/2","","T7385","u37","",31583.857,10.360401414614,"wn(cm-1)"
"Ti","2","316.49048","0.00002","316.49046","0.00004","31587.385","230","","","31787.934","63375.321","3d2.(1S).4s","a 2S","1/2","3d2.(1S).4p","2P*","3/2","","","u37","",31587.385,10.3605131110092,"wn(cm-1)"
"Ti","2","316.25658","0.00002","316.256577","0.000008","31610.746","1310","4.65e+07","B+","1087.3561","32698.1022","3d3","b 4F","7/2","3d2.(3F).4p","z 4D*","5/2","","T7385","u37","",31610.746,10.3612524050577,"wn(cm-1)"
"Ti","2","316.176918","0.000020","316.176910","0.000008","31618.710","910","4.71e+07","B+","983.9157","32602.6265","3d3","b 4F","5/2","3d2.(3F).4p","z 4D*","3/2","","T7385","u37","",31618.71,10.3615043129673,"wn(cm-1)"
"Ti","2","316.120158","0.000020","316.120158","0.000011","31624.387","600","6.78e+07","B+","907.9672","32532.3542","3d3","b 4F","3/2","3d2.(3F).4p","z 4D*","1/2","","T7385","u37","",31624.387,10.3616838424428,"wn(cm-1)"
"Ti","2","315.739342","0.000020","315.739358","0.000015","31662.528","44","1.2e+06","D","94.1142","31756.6406","3d2.(3F).4s","a 4F","5/2","3d2.(3F).4p","z 2D*","3/2","","T2805","u37","",31662.528,10.3628891786364,"wn(cm-1)"
"Ti","2","315.58333","0.00009","315.583398","0.000012","31678.180","11","","","31490.9177","63169.0910","3d2.(3F).4p","z 2F*","7/2","3d2.(3F).5s","e 2F","5/2","","","u37","",31678.18,10.3633833947831,"wn(cm-1)"
"Ti","2","315.566794","0.000020","315.566794","0.000012","31679.840","223","5.67e+06","B+","1087.3561","32767.1961","3d3","b 4F","7/2","3d2.(3F).4p","z 4D*","7/2","","T7385","u37","",31679.84,10.3634357954106,"wn(cm-1)"
"Ti","2","315.563756","0.000020","315.563722","0.000014","31680.145","45","2.80e+06","B+","9118.2849","40798.4333","3d3","a 2G","9/2","3d2.(3P).4p","y 4D*","7/2","","T7385","u37","",31680.145,10.3634454229381,"wn(cm-1)"
"Ti","2","315.419244","0.000020","315.419241","0.000010","31694.659","243","1.19e+07","B+","907.9672","32602.6265","3d3","b 4F","3/2","3d2.(3F).4p","z 4D*","3/2","","T7385","u37","",31694.659,10.3639034598656,"wn(cm-1)"
"Ti","2","315.225017","0.000020","315.225022","0.000008","31714.187","297","9.80e+06","B+","983.9157","32698.1022","3d3","b 4F","5/2","3d2.(3F).4p","z 4D*","5/2","","T7385","u37","",31714.187,10.3645193991816,"wn(cm-1)"
"Ti","2","314.803612","0.000020","314.803596","0.000009","31756.639","404","1.1e+07","C","0.0000","31756.6406","3d2.(3F).4s","a 4F","3/2","3d2.(3F).4p","z 2D*","3/2","","T2805","u37","",31756.639,10.3658570848242,"wn(cm-1)"
"Ti","2","314.53966","0.00013","314.539727","0.000012","31783.287","8","2.12e+05","C+","983.9157","32767.1961","3d3","b 4F","5/2","3d2.(3F).4p","z 4D*","7/2","","T7385","u37","",31783.287,10.3666958645723,"wn(cm-1)"
"Ti","2","314.5093","0.0003","314.509394","0.000021","31786.36","3","","","45548.9273","77335.2729","3d2.(3P).4p","y 2P*","3/2","3d2.(3P).4d","2F","5/2","","","u37","",31786.36,10.3667925459335,"wn(cm-1)"
"Ti","2","314.47185","0.00006","314.471903","0.000010","31790.140","16","5.23e+05","B'","907.9672","32698.1022","3d3","b 4F","3/2","3d2.(3F).4p","z 4D*","5/2","","T7385","u37","",31790.14,10.3669114577957,"wn(cm-1)"
"Ti","2","314.375461","0.000020","314.375455","0.000009","31799.887","303","6.2e+06","D","225.7039","32025.5915","3d2.(3F).4s","a 4F","7/2","3d2.(3F).4p","z 2D*","5/2","","T2403n","u37","",31799.887,10.3672180153028,"wn(cm-1)"
"Ti","2","314.3680","0.0003","314.367958","0.000013","31800.65","3","2.00e+05","D+","8997.7874","40798.4333","3d3","a 2G","7/2","3d2.(3P).4p","y 4D*","7/2","","T7385","u37","",31800.65,10.3672420088109,"wn(cm-1)"
"Ti","2","313.079847","0.000020","313.079864","0.000014","31931.479","385","8.2e+06","D","94.1142","32025.5915","3d2.(3F).4s","a 4F","5/2","3d2.(3F).4p","z 2D*","5/2","","T2403n","u37","",31931.479,10.3713476047113,"wn(cm-1)"
"Ti","2","312.848334","0.000020","312.848327","0.000010","31955.108","261","1.1e+08","D","31490.9177","63446.0264","3d2.(3F).4p","z 2F*","7/2","3d2.(3F).5s","e 2F","7/2","","T2403n","u37","",31955.108,10.3720873218314,"wn(cm-1)"
"Ti","2","312.784991","0.000020","312.784983","0.000012","31961.579","200","1.6e+08","D","31207.5111","63169.0910","3d2.(3F).4p","z 2F*","5/2","3d2.(3F).5s","e 2F","5/2","","T2403n","u37","",31961.579,10.3722898041667,"wn(cm-1)"
"Ti","2","312.768374","0.000020","312.768376","0.000017","31963.277","320bl","","","40798.4333","72761.7101","3d2.(3P).4p","y 4D*","7/2","3d2.(3P).5s","4P","5/2","","","u37","",31963.277,10.3723429290419,"wn(cm-1)"
"Ti","2","312.20693","0.00005","312.206971","0.000014","32020.755","22","9.45e+06","B+","9975.9994","41996.7498","3d3","a 2P","3/2","3d2.(3P).4p","z 4P*","1/2","","T7385","u37","",32020.755,10.3741395652858,"wn(cm-1)"
"Ti","2","312.15979","0.00004","312.159775","0.000007","32025.590","26","5.9e+05","D","0.0000","32025.5915","3d2.(3F).4s","a 4F","3/2","3d2.(3F).4p","z 2D*","5/2","","T2403n","u37","",32025.59,10.3742905497022,"wn(cm-1)"
"Ti","2","311.979992","0.000019","311.979981","0.000019","32044.046","249","5.60e+07","A'","10024.8009","42068.8481","3d2.(3P).4s","b 4P","5/2","3d2.(3P).4p","z 4P*","3/2","","T7385","u37","",32044.046,10.3748666728601,"wn(cm-1)"
"Ti","2","311.88218","0.00008","311.882205","0.000011","32054.095","12","1.04e+06","B","8744.3406","40798.4333","3d2.(1D).4s","a 2D","5/2","3d2.(3P).4p","y 4D*","7/2","","T7385","u37","",32054.095,10.3751802232978,"wn(cm-1)"
"Ti","2","311.766630","0.000019","311.766647","0.000014","32065.975","237","1.10e+08","A'","9930.7766","41996.7498","3d2.(3P).4s","b 4P","3/2","3d2.(3P).4p","z 4P*","1/2","","T7385","u37","",32065.975,10.3755507781065,"wn(cm-1)"
"Ti","2","311.637765","0.000019","311.637771","0.000014","32079.234","143","","","40581.6301","72660.8635","3d2.(3P).4p","y 4D*","5/2","3d2.(3P).5s","4P","3/2","","","u37","",32079.234,10.3759641838899,"wn(cm-1)"
"Ti","2","311.50540","0.00014","311.505555","0.000019","32092.865","7","1.61e+06","C+","9975.9994","42068.8481","3d3","a 2P","3/2","3d2.(3P).4p","z 4P*","3/2","","T7385","u37","",32092.865,10.3763890102682,"wn(cm-1)"
"Ti","2","311.204933","0.000019","311.20492","0.00003","32123.849","52","2.40e+07","B+","9872.899","41996.7498","3d2.(3P).4s","b 4P","1/2","3d2.(3P).4p","z 4P*","1/2","","T7385","u37","",32123.849,10.3773539927619,"wn(cm-1)"
"Ti","2","311.067220","0.000019","311.067206","0.000019","32138.070","85","1.92e+07","A'","9930.7766","42068.8481","3d2.(3P).4s","b 4P","3/2","3d2.(3P).4p","z 4P*","3/2","","T7385","u37","",32138.07,10.3777965877062,"wn(cm-1)"
"Ti","2","311.00801","0.00004","311.008034","0.000011","32144.188","28","7.45e+06","B+","12758.2597","44902.4455","3d3","b 2D2","5/2","3d2.(3P).4p","x 2D*","5/2","","T7385","u37","",32144.188,10.3779869357185,"wn(cm-1)"
"Ti","2","310.8879","0.0003","310.887831","0.000011","32156.61","7","2.82e+06","C+'","12758.2597","44914.8733","3d3","b 2D2","5/2","3d2.(3P).4p","x 2D*","3/2","","T7385","L17999","",32156.61,10.3783733072891,"wn(cm-1)"
"Ti","2","310.725842","0.000019","310.725864","0.000019","32173.377","48","","","40425.7183","72599.0930","3d2.(3P).4p","y 4D*","3/2","3d2.(3P).5s","4P","1/2","","","u37","",32173.377,10.3788945883016,"wn(cm-1)"
"Ti","2","310.661107","0.000019","310.661117","0.000016","32180.081","74","","","40581.6301","72761.7101","3d2.(3P).4p","y 4D*","5/2","3d2.(3P).5s","4P","5/2","","","u37","",32180.081,10.3791029376346,"wn(cm-1)"
"Ti","2","310.623055","0.000019","310.623061","0.000012","32184.023","580","9.24e+07","A'","10024.8009","42208.8232","3d2.(3P).4s","b 4P","5/2","3d2.(3P).4p","z 4P*","5/2","","T7385","u37","",32184.023,10.3792254282702,"wn(cm-1)"
"Ti","2","310.54373","0.00014","310.543635","0.000014","32192.244","7","","","45548.9273","77741.1809","3d2.(3P).4p","y 2P*","3/2","3d2.(3P).4d","4P","3/2","","","u37","",32192.244,10.3794808329535,"wn(cm-1)"
"Ti","2","310.508028","0.000019","310.50799","0.00003","32195.945","264","6.15e+07","A'","9872.899","42068.8481","3d2.(3P).4s","b 4P","1/2","3d2.(3P).4p","z 4P*","3/2","","T7385","u37","",32195.945,10.3795957919254,"wn(cm-1)"
"Ti","2","310.45883","0.00004","310.458821","0.000013","32201.047","24","6.92e+06","B+","15265.7001","47466.7479","3d2.(1G).4s","b 2G","7/2","3d2.(1G).4p","x 2F*","7/2","","T7385","u37","",32201.047,10.3797542465318,"wn(cm-1)"
"Ti","2","310.380288","0.000019","310.380286","0.000013","32209.195","440","1.30e+08","B+","15257.5527","47466.7479","3d2.(1G).4s","b 2G","9/2","3d2.(1G).4p","x 2F*","7/2","","T7385","u37","",32209.195,10.3800072497745,"wn(cm-1)"
"Ti","2","310.29711","0.00007","310.297063","0.000020","32217.829","15","3.44e+06","B+","9851.0145","42068.8481","3d3","a 2P","1/2","3d2.(3P).4p","z 4P*","3/2","","T7385","u37","",32217.829,10.3802752739518,"wn(cm-1)"
"Ti","2","310.15276","0.00005","310.152750","0.000012","32232.823","19","3.27e+06","B+","9975.9994","42208.8232","3d3","a 2P","3/2","3d2.(3P).4p","z 4P*","5/2","","T7385","u37","",32232.823,10.3807405601764,"wn(cm-1)"
"Ti","2","310.130406","0.000019","310.130414","0.000016","32235.146","73","","","40425.7183","72660.8635","3d2.(3P).4p","y 4D*","3/2","3d2.(3P).5s","4P","3/2","","","u37","",32235.146,10.3808126269729,"wn(cm-1)"
"Ti","2","309.807200","0.000019","309.807179","0.000019","32268.774","49","","","40330.3168","72599.0930","3d2.(3P).4p","y 4D*","1/2","3d2.(3P).5s","4P","1/2","","","u37","",32268.774,10.3818552923813,"wn(cm-1)"
"Ti","2","309.76075","0.00012","309.760871","0.000012","32273.613","8","2.31e+06","C+","12628.8455","44902.4455","3d3","b 2D2","3/2","3d2.(3P).4p","x 2D*","5/2","","T7385","u37","",32273.613,10.382005240353,"wn(cm-1)"
"Ti","2","309.718193","0.000019","309.718197","0.000012","32278.047","282","4.43e+07","A'","9930.7766","42208.8232","3d2.(3P).4s","b 4P","3/2","3d2.(3P).4p","z 4P*","5/2","","T7385","u37","",32278.047,10.3821426186948,"wn(cm-1)"
"Ti","2","309.69425","0.00019","309.694194","0.000016","32280.542","5","","","45472.4518","77753.0000","3d2.(3P).4p","y 2P*","1/2","3d2.(3P).4d","4P","1/2","","","u37","",32280.542,10.3822199128253,"wn(cm-1)"
"Ti","2","309.64162","0.00008","309.641631","0.000013","32286.029","13","6.01e+06","B","12628.8455","44914.8733","3d3","b 2D2","3/2","3d2.(3P).4p","x 2D*","3/2","","T7385","u37","",32286.029,10.3823898769392,"wn(cm-1)"
"Ti","2","309.21512","0.00010","309.215240","0.000015","32330.559","10","","","40330.3168","72660.8635","3d2.(3P).4p","y 4D*","1/2","3d2.(3P).5s","4P","3/2","","","u37","",32330.559,10.3837681610123,"wn(cm-1)"
"Ti","2","309.16310","0.00012","309.163169","0.000017","32335.999","8","","","40425.7183","72761.7101","3d2.(3P).4p","y 4D*","3/2","3d2.(3P).5s","4P","5/2","","","u37","",32335.999,10.3839364087181,"wn(cm-1)"
"Ti","2","308.988924","0.000019","308.988930","0.000011","32354.226","800","","","30240.9396","62595.1650","3d2.(3F).4p","z 4G*","11/2","3d2.(3F).5s","e 4F","9/2","","","u37","",32354.226,10.3844999250912,"wn(cm-1)"
"Ti","2","308.939995","0.000019","308.940010","0.000014","32359.350","322","1.43e+08","B+","15265.7001","47625.0485","3d2.(1G).4s","b 2G","7/2","3d2.(1G).4p","x 2F*","5/2","","T7385","u37","",32359.35,10.3846582844441,"wn(cm-1)"
"Ti","2","308.802562","0.000019","308.802569","0.000012","32373.751","2350","1.50e+08","B+","393.4459","32767.1961","3d2.(3F).4s","a 4F","9/2","3d2.(3F).4p","z 4D*","7/2","","T7385","u37","",32373.751,10.3851032191071,"wn(cm-1)"
"Ti","2","308.66163","0.00019","308.661770","0.000015","32388.532","5","","","45548.9273","77937.4445","3d2.(3P).4p","y 2P*","3/2","3d2.(3P).4d","2P","1/2","","","u37","",32388.532,10.3855596885078,"wn(cm-1)"
"Ti","2","308.358205","0.000019","308.358219","0.000020","32420.401","77","","","44914.8733","77335.2729","3d2.(3P).4p","x 2D*","3/2","3d2.(3P).4d","2F","5/2","","","u37","",32420.401,10.3865431641213,"wn(cm-1)"
"Ti","2","308.146897","0.000019","308.146894","0.000009","32442.632","580","1.1e+08","D","29968.3304","62410.9628","3d2.(3F).4p","z 4G*","9/2","3d2.(3F).5s","e 4F","7/2","","T2805","u37","",32442.632,10.3872286393401,"wn(cm-1)"
"Ti","2","308.06413","0.00003","308.064116","0.000022","32451.348","33","","","47625.0485","80076.398","3d2.(1G).4p","x 2F*","5/2","3d2.(1G).4d","2G","7/2","","","u37","",32451.348,10.3874972621015,"wn(cm-1)"
"Ti","2","308.014525","0.000019","308.014530","0.000021","32456.574","125bl","","","44902.4455","77359.019","3d2.(3P).4p","x 2D*","5/2","3d2.(3P).4d","2F","7/2","","","u37","",32456.574,10.3876582902118,"wn(cm-1)"
"Ti","2","307.93463","0.00008","307.934649","0.000015","32464.995","12","","","45472.4518","77937.4445","3d2.(3P).4p","y 2P*","1/2","3d2.(3P).4d","2P","1/2","","","u37","",32464.995,10.3879177109306,"wn(cm-1)"
"Ti","2","307.864422","0.000019","307.864419","0.000008","32472.398","1870","1.34e+08","B+","225.7039","32698.1022","3d2.(3F).4s","a 4F","7/2","3d2.(3F).4p","z 4D*","5/2","","T7385","u37","",32472.398,10.3881457151571,"wn(cm-1)"
"Ti","2","307.522389","0.000019","307.522396","0.000012","32508.513","1480","1.34e+08","B+","94.1142","32602.6265","3d2.(3F).4s","a 4F","5/2","3d2.(3F).4p","z 4D*","3/2","","T7385","u37","",32508.513,10.3892572724795,"wn(cm-1)"
"Ti","2","307.51617","0.00004","307.516132","0.000016","32509.170","24","","","45548.9273","78058.1017","3d2.(3P).4p","y 2P*","3/2","3d2.(3P).4d","2P","3/2","","","u37","",32509.17,10.3892774823661,"wn(cm-1)"
"Ti","2","307.297005","0.000009","307.297014","0.000008","32532.3551","1100","1.71e+08","B+","0.0000","32532.3542","3d2.(3F).4s","a 4F","3/2","3d2.(3F).4p","z 4D*","1/2","","T7385","L14800","",32532.3551,10.3899904146335,"wn(cm-1)"
"Ti","2","307.245892","0.000019","307.245887","0.000009","32537.767","409","","","29734.6206","62272.3881","3d2.(3F).4p","z 4G*","7/2","3d2.(3F).5s","e 4F","5/2","","","u37","",32537.767,10.3901567551854,"wn(cm-1)"
"Ti","2","307.210711","0.000019","307.210718","0.000012","32541.493","690","2.13e+07","B+","225.7039","32767.1961","3d2.(3F).4s","a 4F","7/2","3d2.(3F).4p","z 4D*","7/2","","T7385","u37","",32541.493,10.3902712617119,"wn(cm-1)"
"Ti","2","307.15631","0.00013","307.156238","0.000014","32547.256","7","","","32767.1961","65314.4599","3d2.(3F).4p","z 4D*","7/2","3d2.(3F).4d","f 2F","5/2","","","u37","",32547.256,10.3904483430079,"wn(cm-1)"
"Ti","2","307.123869","0.00002","307.123845","0.000020","32550.694","123","3.26e+07","A'","9518.1516","42068.8481","3d3","a 4P","5/2","3d2.(3P).4p","z 4P*","3/2","","T7385","u37","",32550.694,10.390553968454,"wn(cm-1)"
"Ti","2","306.92399","0.00007","306.923974","0.000018","32571.891","14","","","40027.2001","72599.0930","3d2.(3P).4p","z 4S*","3/2","3d2.(3P).5s","4P","1/2","","","u37","",32571.891,10.3912049561489,"wn(cm-1)"
"Ti","2","306.878475","0.000019","306.878470","0.000010","32576.722","62","","","32698.1022","65274.8247","3d2.(3F).4p","z 4D*","5/2","3d2.(3F).4d","4D","3/2","","","u37","",32576.722,10.3913532632206,"wn(cm-1)"
"Ti","2","306.79446","0.00008","306.794392","0.000016","32585.643","13","","","45472.4518","78058.1017","3d2.(3P).4p","y 2P*","1/2","3d2.(3P).4d","2P","3/2","","","u37","",32585.643,10.3916270715778,"wn(cm-1)"
"Ti","2","306.650441","0.000019","306.650424","0.000019","32600.946","94","5.24e+07","A'","9395.8020","41996.7498","3d3","a 4P","3/2","3d2.(3P).4p","z 4P*","1/2","","T7385","u37","",32600.946,10.3920965853387,"wn(cm-1)"
"Ti","2","306.634625","0.000019","306.634634","0.000006","32602.6274","550","3.47e+07","B+","0.0000","32602.6265","3d2.(3F).4s","a 4F","3/2","3d2.(3F).4p","z 4D*","3/2","","T7385","L14800","",32602.6274,10.3921481591992,"wn(cm-1)"
"Ti","2","306.621819","0.000019","306.621829","0.000012","32603.989","700","3.01e+07","B+","94.1142","32698.1022","3d2.(3F).4s","a 4F","5/2","3d2.(3F).4p","z 4D*","5/2","","T7385","u37","",32603.989,10.3921899218324,"wn(cm-1)"
"Ti","2","306.550763","0.000019","306.550760","0.000011","32611.546","48","","","32602.6265","65214.1729","3d2.(3F).4p","z 4D*","3/2","3d2.(3F).4d","4D","1/2","","","u37","",32611.546,10.3924216764299,"wn(cm-1)"
"Ti","2","306.505545","0.000019","306.505538","0.000012","32616.357","41","","","32698.1022","65314.4599","3d2.(3F).4p","z 4D*","5/2","3d2.(3F).4d","f 2F","5/2","","","u37","",32616.357,10.3925691899874,"wn(cm-1)"
"Ti","2","306.407117","0.000019","306.407111","0.000010","32626.834","66","","","29968.3304","62595.1650","3d2.(3F).4p","z 4G*","9/2","3d2.(3F).5s","e 4F","9/2","","","u37","",32626.834,10.3928903576044,"wn(cm-1)"
"Ti","2","306.37232","0.00003","306.372290","0.000012","32630.540","33","","","32767.1961","65397.7388","3d2.(3F).4p","z 4D*","7/2","3d2.(3F).4d","4D","5/2","","","u37","",32630.54,10.3930039386383,"wn(cm-1)"
"Ti","2","306.34915","0.00005","306.349150","0.000016","32633.007","20","1.21e+07","B+","9363.7425","41996.7498","3d3","a 4P","1/2","3d2.(3P).4p","z 4P*","1/2","","T7385","u37","",32633.007,10.3930795398005,"wn(cm-1)"
"Ti","2","306.34304","0.00003","306.342991","0.000013","32633.658","38","","","40027.2001","72660.8635","3d2.(3P).4p","z 4S*","3/2","3d2.(3P).5s","4P","3/2","","","u37","",32633.658,10.3930994887285,"wn(cm-1)"
"Ti","2","306.321555","0.000019","306.321554","0.000009","32635.947","291","","","29544.4540","62180.4011","3d2.(3F).4p","z 4G*","5/2","3d2.(3F).5s","e 4F","3/2","","","u37","",32635.947,10.3931696285738,"wn(cm-1)"
"Ti","2","306.223733","0.000019","306.223723","0.000019","32646.372","41","","","47466.7479","80113.1209","3d2.(1G).4p","x 2F*","7/2","3d2.(1G).4d","2G","9/2","","","u37","",32646.372,10.3934890106132,"wn(cm-1)"
"Ti","2","306.067","0.002","306.065956","0.000018","32663.09","3","","","20891.7898","53554.9903","3d3","b 2F","7/2","3d.(2D).4s.4p.(3P*)","w 2D*","5/2","","","L5432","",32663.09,10.3940009731942,"wn(cm-1)"
"Ti","2","305.981675","0.000019","305.981664","0.000010","32672.197","88","","","32602.6265","65274.8247","3d2.(3F).4p","z 4D*","3/2","3d2.(3F).4d","4D","3/2","","","u37","",32672.197,10.394279750574,"wn(cm-1)"
"Ti","2","305.973528","0.000019","305.973388","0.000015","32673.067","67*","2.40e+06","B+","94.1142","32767.1961","3d2.(3F).4s","a 4F","5/2","3d2.(3F).4p","z 4D*","7/2","","T7574","u37","",32673.067,10.3943063783645,"wn(cm-1)"
