element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 21,wavenumber_cm,ell,wavenumber_source
Ti,2,660.6956,0.0003,660.69506,0.00006,15131.385,7,6.2e+04,D,16625.2441,31756.6406,3d2.(3P).4s,b 2P,3/2,3d2.(3F).4p,z 2D*,3/2,,T4502,L9190,,15131.385,9.624526342579655,wn(cm-1)
Ti,2,660.5881,0.0004,660.58817,0.00006,15133.847,10,,,32332.9031,47466.7479,3d3,d 2D1,5/2,3d2.(1G).4p,x 2F*,7/2,,,u37,,15133.847,9.624689037516566,wn(cm-1)
Ti,2,657.591,0.002,657.59194,0.00022,15202.83,6,,,66794.2052,81997.005,3d2.(3F).4d,2P,3/2,3d2.(3F).4f,2F*,5/2,,,L5432,,15202.83,9.629236873714765,wn(cm-1)
Ti,2,655.95673,0.00009,655.95644,0.00007,15240.698,47,,,16515.9359,31756.6406,3d2.(3P).4s,b 2P,1/2,3d2.(3F).4p,z 2D*,3/2,,,u37,,15240.698,9.631724628716759,wn(cm-1)
Ti,2,653.750,0.002,653.74987,0.00006,15292.15,7,,,32332.9031,47625.0485,3d3,d 2D1,5/2,3d2.(1G).4p,x 2F*,5/2,,,L5432,,15292.15,9.635094903818679,wn(cm-1)
Ti,2,651.428,0.002,651.42734,0.00017,15346.66,6,,,66521.210,81867.876,3d2.(3F).4d,2P,1/2,3d2.(3F).4f,4F*,3/2,,,L5432,,15346.66,9.63865313976275,wn(cm-1)
Ti,2,651.3044,0.0006,651.30443,0.00008,15349.564,8,,,32275.4863,47625.0485,3d3,d 2D1,3/2,3d2.(1G).4p,x 2F*,5/2,,,u37,,15349.564,9.63884234870315,wn(cm-1)
Ti,2,649.650,0.002,649.64944,0.00006,15388.66,6,,,25192.9650,40581.6301,3d.4s2,c 2D,5/2,3d2.(3P).4p,y 4D*,5/2,,,L5432,,15388.66,9.641386153516487,wn(cm-1)
Ti,2,649.15665,0.00008,649.15663,0.00005,15400.347,61,,,16625.2441,32025.5915,3d2.(3P).4s,b 2P,3/2,3d2.(3F).4p,z 2D*,5/2,,,u37,,15400.347,9.6421453206154,wn(cm-1)
Ti,2,643.9500,0.0002,643.95010,0.00012,15524.865,21,,,66794.2052,82319.068,3d2.(3F).4d,2P,3/2,3d2.(3F).4f,2D*,5/2,,,u37,,15524.865,9.650198211111698,wn(cm-1)
Ti,2,643.1394,0.0003,643.1394,0.0003,15544.433,15,,,66521.210,82065.643,3d2.(3F).4d,2P,1/2,3d2.(3F).4f,2P*,1/2,,,u37,,15544.433,9.65145784707691,wn(cm-1)
Ti,2,641.83574,0.00016,641.83550,0.00016,15576.005,23,,,66794.2052,82370.216,3d2.(3F).4d,2P,3/2,3d2.(3F).4f,4S*,3/2,,,u37,,15576.005,9.65348686805866,wn(cm-1)
Ti,2,640.621,0.002,640.62394,0.00007,15605.54,6,,,25192.9650,40798.4333,3d.4s2,c 2D,5/2,3d2.(3P).4p,y 4D*,7/2,,,L5432,,15605.54,9.655381258399661,wn(cm-1)
Ti,2,626.260,,626.25960,0.00005,15963.4,:,2.00e-01,C+,8997.7874,24961.1910,3d3,a 2G,7/2,3d.4s2,c 2D,3/2,E2,T3093,L18002,,15963.4,9.678053880897036,wn(cm-1)
Ti,2,625.059,,625.05875,0.00005,15994.1,:,1.7e-01,E,4897.7179,20891.7898,3d2.(3F).4s,a 2F,7/2,3d3,b 2F,7/2,M1+E2,T8335,"L18001,L18000",,15994.1,9.679975183216918,wn(cm-1)
Ti,2,622.724,,622.72400,0.00006,16054.0,:,2.7e-02,E,4897.7179,20951.7551,3d2.(3F).4s,a 2F,7/2,3d3,b 2F,5/2,M1+E2,T8335,"L18001,L18000",,16054.0,9.683713318691522,wn(cm-1)
Ti,2,621.992,0.002,621.99480,0.00004,16072.92,5,,,16625.2441,32698.1022,3d2.(3P).4s,b 2P,3/2,3d2.(3F).4p,z 4D*,5/2,,,L5432,,16072.92,9.684891147265645,wn(cm-1)
Ti,2,621.924,,621.92430,0.00007,16074.7,:,1.90e-01,C,9118.2849,25192.9650,3d3,a 2G,9/2,3d.4s2,c 2D,5/2,E2,T3093,L18002,,16074.7,9.685001886412232,wn(cm-1)
Ti,2,619.434,0.002,619.43049,0.00008,16139.31,6,,,65598.8926,81738.2883,3d2.(3F).4d,f 2F,7/2,3d2.(3F).4f,4I*,9/2,,,L5432,,16139.31,9.689013189980725,wn(cm-1)
Ti,2,616.5112,0.0006,616.51120,0.00019,16215.819,6,,,52630.881,68846.699,3d.(2D).4s.4p.(3P*),4D*,5/2,3d2.(3F).4d,f 4F,5/2,,,u37,,16215.819,9.693742526254052,wn(cm-1)
Ti,2,616.4939,0.0003,616.49401,0.00008,16216.272,11,,,65460.1706,81676.4409,3d2.(3F).4d,4D,7/2,3d2.(3F).4f,4H*,9/2,,,u37,,16216.272,9.693770461548143,wn(cm-1)
Ti,2,616.472,,616.47195,0.00004,16216.8,:,4.80e-02,D+,8744.3406,24961.1910,3d2.(1D).4s,a 2D,5/2,3d.4s2,c 2D,3/2,M1+E2,T3093,L18002,,16216.8,9.693803020906074,wn(cm-1)
Ti,2,615.4664,0.0003,615.46617,0.00006,16243.345,13,,,65598.8926,81842.2440,3d2.(3F).4d,f 2F,7/2,3d2.(3F).4f,2G*,9/2,,,u37,,16243.345,9.695438565412566,wn(cm-1)
Ti,2,615.191,,615.19075,0.00004,16250.6,:,5.30e-01,D+,8710.5675,24961.1910,3d2.(1D).4s,a 2D,3/2,3d.4s2,c 2D,3/2,M1+E2,T3093,"L18001,L18000",,16250.6,9.695885110153167,wn(cm-1)
Ti,2,614.718,,614.71756,0.00008,16263.1,:,2.3e-02,E,4628.6571,20891.7898,3d2.(3F).4s,a 2F,5/2,3d3,b 2F,7/2,M1+E2,T8335,"L18001,L18000",,16263.1,9.696654016836556,wn(cm-1)
Ti,2,614.1517,0.0002,614.15167,0.00008,16278.116,16,,,65460.1706,81738.2883,3d2.(3F).4d,4D,7/2,3d2.(3F).4f,4I*,9/2,,,u37,,16278.116,9.697576908044173,wn(cm-1)
Ti,2,613.351,0.002,613.36163,0.00008,16299.37,6,,,65590.4928,81889.5772,3d2.(3F).4d,e 4H,13/2,3d2.(3F).4f,4I*,11/2,,,L5432,,16299.37,9.698881735741162,wn(cm-1)
Ti,2,613.0357,0.0005,613.03546,0.00006,16307.750,8,,,65446.3822,81754.1387,3d2.(3F).4d,e 4H,11/2,3d2.(3F).4f,4H*,11/2,,,u37,,16307.75,9.699395733922204,wn(cm-1)
Ti,2,612.8244,0.0004,612.82450,0.00009,16313.373,10,,,65314.4599,81627.830,3d2.(3F).4d,f 2F,5/2,3d2.(3F).4f,4H*,7/2,,,u37,,16313.373,9.699740479874432,wn(cm-1)
Ti,2,612.459,,612.45928,0.00008,16323.1,:,1.6e-01,E,4628.6571,20951.7551,3d2.(3F).4s,a 2F,5/2,3d3,b 2F,5/2,M1+E2,T8335,"L18001,L18000",,16323.1,9.700336561460087,wn(cm-1)
Ti,2,612.3790,0.0004,612.37913,0.00008,16325.237,10,,,65598.8926,81924.127,3d2.(3F).4d,f 2F,7/2,3d2.(3F).4f,2H*,9/2,,,u37,,16325.237,9.700467471650278,wn(cm-1)
Ti,2,612.2307,0.0005,612.23057,0.00008,16329.193,8,,,65590.4928,81919.6886,3d2.(3F).4d,e 4H,13/2,3d2.(3F).4f,4I*,13/2,,,u37,,16329.193,9.700709766494766,wn(cm-1)
Ti,2,610.7790,0.0002,610.77892,0.00008,16368.004,18,,,65308.4355,81676.4409,3d2.(3F).4d,e 4H,9/2,3d2.(3F).4f,4H*,9/2,,,u37,,16368.004,9.703083732570654,wn(cm-1)
Ti,2,610.64784,0.00007,610.64783,0.00009,16371.519,86,,,65314.4599,81685.979,3d2.(3F).4d,f 2F,5/2,3d2.(3F).4f,2G*,7/2,,,u37,,16371.519,9.703298457752418,wn(cm-1)
Ti,2,610.35391,0.00007,610.35442,0.00007,16379.403,58bl,,,52705.2416,69084.6309,3d.(2D).4s.4p.(3P*),4F*,7/2,3d2.(3F).4d,f 4F,9/2,,,u37,,16379.403,9.70377990985641,wn(cm-1)
Ti,2,610.25443,0.00007,610.25441,0.00006,16382.073,48,,,65460.1706,81842.2440,3d2.(3F).4d,4D,7/2,3d2.(3F).4f,2G*,9/2,,,u37,,16382.073,9.703942906175984,wn(cm-1)
Ti,2,608.06857,0.00011,608.06857,0.00008,16440.962,35,,,65186.8680,81627.830,3d2.(3F).4d,e 4H,7/2,3d2.(3F).4f,4H*,7/2,,,u37,,16440.962,9.707531182713273,wn(cm-1)
Ti,2,607.98596,0.00011,607.98599,0.00007,16443.196,39,,,65446.3822,81889.5772,3d2.(3F).4d,e 4H,11/2,3d2.(3F).4f,4I*,11/2,,,u37,,16443.196,9.707667053609127,wn(cm-1)
Ti,2,607.89328,0.00007,607.89327,0.00006,16445.703,55,,,65308.4355,81754.1387,3d2.(3F).4d,e 4H,9/2,3d2.(3F).4f,4H*,11/2,,,u37,,16445.703,9.707819506265256,wn(cm-1)
Ti,2,607.785,,607.78531,0.00006,16448.6,:,4.10e-01,C,8744.3406,25192.9650,3d2.(1D).4s,a 2D,5/2,3d.4s2,c 2D,5/2,M1+E2,T3093,"L18001,L18000",,16448.6,9.707995646188785,wn(cm-1)
Ti,2,607.75284,0.00018,607.75276,0.00008,16449.503,20,,,65274.8247,81724.330,3d2.(3F).4d,4D,3/2,3d2.(3F).4f,4G*,5/2,,,u37,,16449.503,9.708050542971145,wn(cm-1)
Ti,2,607.62832,0.00007,607.62828,0.00007,16452.874,41,,,65460.1706,81913.0457,3d2.(3F).4d,4D,7/2,3d2.(3F).4f,4F*,7/2,,,u37,,16452.874,9.708255452179486,wn(cm-1)
Ti,2,607.37648,0.00011,607.37640,0.00008,16459.696,34,,,65314.4599,81774.158,3d2.(3F).4d,f 2F,5/2,3d2.(3F).4f,4D*,5/2,,,u37,,16459.696,9.708670005044711,wn(cm-1)
Ti,2,607.24388,0.00007,607.24393,0.00008,16463.290,55,,,65397.7388,81861.0276,3d2.(3F).4d,4D,5/2,3d2.(3F).4f,4G*,7/2,,,u37,,16463.29,9.708888332751334,wn(cm-1)
Ti,2,606.87463,0.00007,606.87465,0.00006,16473.307,121,,,65446.3822,81919.6886,3d2.(3F).4d,e 4H,11/2,3d2.(3F).4f,4I*,13/2,,,u37,,16473.307,9.709496592330114,wn(cm-1)
Ti,2,606.64031,0.00007,606.64037,0.00011,16479.670,49,,,65598.8926,82078.561,3d2.(3F).4d,f 2F,7/2,3d2.(3F).4f,4G*,9/2,,,u37,,16479.67,9.70988277899113,wn(cm-1)
Ti,2,606.53549,0.00007,606.53546,0.00007,16482.518,83,,,65590.4928,82073.0114,3d2.(3F).4d,e 4H,13/2,3d2.(3F).4f,4H*,13/2,,,u37,,16482.518,9.710055583054203,wn(cm-1)
Ti,2,606.2761,0.0003,606.27598,0.00008,16489.569,11,,,65186.8680,81676.4409,3d2.(3F).4d,e 4H,7/2,3d2.(3F).4f,4H*,9/2,,,u37,,16489.569,9.710483278159307,wn(cm-1)
Ti,2,605.91730,0.00011,605.91733,0.00008,16499.334,38,,,65274.8247,81774.158,3d2.(3F).4d,4D,3/2,3d2.(3F).4f,4D*,5/2,,,u37,,16499.334,9.711075295437675,wn(cm-1)
Ti,2,605.4271,0.0004,605.42704,0.00008,16512.693,9,,,65590.4928,82103.1876,3d2.(3F).4d,e 4H,13/2,3d2.(3F).4f,4G*,11/2,,,u37,,16512.693,9.71188463687734,wn(cm-1)
Ti,2,605.4190,0.0003,605.41891,0.00011,16512.914,11,,,65598.8926,82111.809,3d2.(3F).4d,f 2F,7/2,3d2.(3P).5p,4D*,5/2,,,u37,,16512.914,9.711898020431502,wn(cm-1)
Ti,2,605.33124,0.00011,605.33128,0.00007,16515.308,35,,,65397.7388,81913.0457,3d2.(3F).4d,4D,5/2,3d2.(3F).4f,4F*,7/2,,,u37,,16515.308,9.712042987363368,wn(cm-1)
Ti,2,604.65388,0.00011,604.65390,0.00006,16533.809,39,,,65308.4355,81842.2440,3d2.(3F).4d,e 4H,9/2,3d2.(3F).4f,2G*,9/2,,,u37,,16533.809,9.713162593792346,wn(cm-1)
Ti,2,604.60068,0.00007,604.60068,0.00008,16535.264,64,,,65598.8926,82134.1565,3d2.(3F).4d,f 2F,7/2,3d2.(3F).4f,4D*,7/2,,,u37,,16535.264,9.713250591420882,wn(cm-1)
Ti,2,604.525,0.002,604.52032,0.00008,16537.33,7,,,65186.8680,81724.330,3d2.(3F).4d,e 4H,7/2,3d2.(3F).4f,4G*,5/2,,,L5432,,16537.33,9.713375528702953,wn(cm-1)
Ti,2,604.22024,0.00007,604.22025,0.00008,16545.675,61,,,65397.7388,81943.4136,3d2.(3F).4d,4D,5/2,3d2.(3F).4f,4F*,5/2,,,u37,,16545.675,9.71388001734762,wn(cm-1)
Ti,2,604.1877,0.0005,604.18764,0.00008,16546.566,7,,,65314.4599,81861.0276,3d2.(3F).4d,f 2F,5/2,3d2.(3F).4f,4G*,7/2,,,u37,,16546.566,9.713933866828542,wn(cm-1)
Ti,2,604.10559,0.00007,604.10562,0.00007,16548.815,45,,,65598.8926,82147.7069,3d2.(3F).4d,f 2F,7/2,3d2.(3F).4f,4F*,9/2,,,u37,,16548.815,9.714069777033261,wn(cm-1)
Ti,2,604.01048,0.00007,604.01050,0.00007,16551.421,146,,,65186.8680,81738.2883,3d2.(3F).4d,e 4H,7/2,3d2.(3F).4f,4I*,9/2,,,u37,,16551.421,9.714227238146552,wn(cm-1)
Ti,2,603.96866,0.00015,603.96861,0.00008,16552.567,28,,,65598.8926,82151.461,3d2.(3F).4d,f 2F,7/2,3d2.(3F).4f,2F*,7/2,,,u37,,16552.567,9.714296474517738,wn(cm-1)
Ti,2,603.79298,0.00007,603.79298,0.00008,16557.383,50,,,65214.1729,81771.556,3d2.(3F).4d,4D,1/2,3d2.(3F).4f,4D*,3/2,,,u37,,16557.383,9.714587384050008,wn(cm-1)
Ti,2,603.20283,0.00007,603.20282,0.00009,16573.582,473,,,65590.4928,82164.075,3d2.(3F).4d,e 4H,13/2,3d2.(3F).4f,4I*,15/2,,,u37,,16573.582,9.715565260866505,wn(cm-1)
Ti,2,602.92780,0.00007,602.92782,0.00007,16581.142,174,,,65308.4355,81889.5772,3d2.(3F).4d,e 4H,9/2,3d2.(3F).4f,4I*,11/2,,,u37,,16581.142,9.71602130448376,wn(cm-1)
Ti,2,602.49507,0.00011,602.49506,0.00011,16593.051,33,,,65274.8247,81867.876,3d2.(3F).4d,4D,3/2,3d2.(3F).4f,4F*,3/2,,,u37,,16593.051,9.716739272243311,wn(cm-1)
Ti,2,602.290,0.002,602.29311,0.00005,16598.69,4*,,,65243.6290,81842.2440,3d2.(3F).4d,e 4G,11/2,3d2.(3F).4f,2G*,9/2,,,L5432,,16598.69,9.717079055567979,wn(cm-1)
Ti,2,602.2696,0.0003,602.26948,0.00018,16599.264,14,,,65397.7388,81997.005,3d2.(3F).4d,4D,5/2,3d2.(3F).4f,2F*,5/2,,,u37,,16599.264,9.717113636012307,wn(cm-1)
Ti,2,602.073,0.002,602.07565,0.00007,16604.69,4,,,65308.4355,81913.0457,3d2.(3F).4d,e 4H,9/2,3d2.(3F).4f,4F*,7/2,,,L5432,,16604.69,9.717440464560998,wn(cm-1)
Ti,2,601.5763,0.0003,601.57639,0.00011,16618.393,15,,,65460.1706,82078.561,3d2.(3F).4d,4D,7/2,3d2.(3F).4f,4G*,9/2,,,u37,,16618.393,9.718265373000534,wn(cm-1)
Ti,2,601.27827,0.00007,601.27830,0.00006,16626.630,223,,,65446.3822,82073.0114,3d2.(3F).4d,e 4H,11/2,3d2.(3F).4f,4H*,13/2,,,u37,,16626.63,9.71876090583073,wn(cm-1)
Ti,2,601.1939,0.0005,601.19425,0.00008,16628.964,7,,,65314.4599,81943.4136,3d2.(3F).4d,f 2F,5/2,3d2.(3F).4f,4F*,5/2,,,u37,,16628.964,9.718901273192914,wn(cm-1)
Ti,2,601.079,0.002,601.07767,0.00011,16632.14,4,,,65446.3822,82078.561,3d2.(3F).4d,e 4H,11/2,3d2.(3F).4f,4G*,9/2,,,L5432,,16632.14,9.71909224701084,wn(cm-1)
Ti,2,600.7116,0.0003,600.71160,0.00007,16642.313,11,,,65095.9741,81738.2883,3d2.(3F).4d,e 4G,9/2,3d2.(3F).4f,4I*,9/2,,,u37,,16642.313,9.719703707119107,wn(cm-1)
Ti,2,600.5805,0.0002,600.58046,0.00007,16645.947,16,,,65243.6290,81889.5772,3d2.(3F).4d,e 4G,11/2,3d2.(3F).4f,4I*,11/2,,,u37,,16645.947,9.719922042352875,wn(cm-1)
Ti,2,600.5200,0.0003,600.52006,0.00011,16647.625,14,,,65598.8926,82246.515,3d2.(3F).4d,f 2F,7/2,3d2.(3F).4f,4P*,5/2,,,u37,,16647.625,9.720022842591518,wn(cm-1)
Ti,2,600.37520,0.00018,600.37523,0.00011,16651.639,20,,,65460.1706,82111.809,3d2.(3F).4d,4D,7/2,3d2.(3P).5p,4D*,5/2,,,u37,,16651.639,9.720263929002282,wn(cm-1)
Ti,2,600.24046,0.00007,600.24050,0.00006,16655.377,74,,,65186.8680,81842.2440,3d2.(3F).4d,e 4H,7/2,3d2.(3F).4f,2G*,9/2,,,u37,,16655.377,9.720488386216685,wn(cm-1)
Ti,2,600.18904,0.00011,600.18899,0.00006,16656.804,39,,,65446.3822,82103.1876,3d2.(3F).4d,e 4H,11/2,3d2.(3F).4f,4G*,11/2,,,u37,,16656.804,9.72057406058312,wn(cm-1)
Ti,2,600.14000,0.00007,600.14001,0.00006,16658.165,210,,,65095.9741,81754.1387,3d2.(3F).4d,e 4G,9/2,3d2.(3F).4f,4H*,11/2,,,u37,,16658.165,9.72065576559691,wn(cm-1)
Ti,2,599.49602,0.00007,599.49600,0.00006,16676.059,245,,,65243.6290,81919.6886,3d2.(3F).4d,e 4G,11/2,3d2.(3F).4f,4I*,13/2,,,u37,,16676.059,9.721729377013139,wn(cm-1)
Ti,2,599.262,0.002,599.26294,0.00018,16682.56,5,,,65314.4599,81997.005,3d2.(3F).4d,f 2F,5/2,3d2.(3F).4f,2F*,5/2,,,L5432,,16682.56,9.72211914135454,wn(cm-1)
Ti,2,599.08375,0.00011,599.08370,0.00006,16687.535,32,,,65460.1706,82147.7069,3d2.(3F).4d,4D,7/2,3d2.(3F).4f,4F*,9/2,,,u37,,16687.535,9.722417312518683,wn(cm-1)
Ti,2,598.94893,0.00011,598.94896,0.00008,16691.291,36,,,65460.1706,82151.461,3d2.(3F).4d,4D,7/2,3d2.(3F).4f,2F*,7/2,,,u37,,16691.291,9.722642365372002,wn(cm-1)
Ti,2,598.89924,0.00014,598.89933,0.00008,16692.676,26,,,65308.4355,82001.109,3d2.(3F).4d,e 4H,9/2,3d2.(3F).4f,2I*,11/2,,,u37,,16692.676,9.72272533933377,wn(cm-1)
Ti,2,598.73840,0.00007,598.73841,0.00008,16697.160,185,,,64979.2810,81676.4409,3d2.(3F).4d,e 4G,7/2,3d2.(3F).4f,4H*,9/2,,,u37,,16697.16,9.722993924062786,wn(cm-1)
Ti,2,598.591,0.002,598.58910,0.00006,16701.28,6,,,65446.3822,82147.7069,3d2.(3F).4d,e 4H,11/2,3d2.(3F).4f,4F*,9/2,,,L5432,,16701.28,9.723240642174224,wn(cm-1)
Ti,2,598.396,0.002,598.39658,0.00008,16706.72,5,,,64979.2810,81685.979,3d2.(3F).4d,e 4G,7/2,3d2.(3F).4f,2G*,7/2,,,L5432,,16706.72,9.723566312675187,wn(cm-1)
Ti,2,598.00627,0.00011,598.00631,0.00007,16717.602,36,,,65598.8926,82316.4935,3d2.(3F).4d,f 2F,7/2,3d2.(3P).5p,4D*,7/2,,,u37,,16717.602,9.724217455300279,wn(cm-1)
Ti,2,597.9143,0.0002,597.91423,0.00011,16720.174,16,,,65598.8926,82319.068,3d2.(3F).4d,f 2F,7/2,3d2.(3F).4f,2D*,5/2,,,u37,,16720.174,9.724371293283108,wn(cm-1)
Ti,2,597.333,0.002,597.33396,0.00007,16736.44,4,,,65397.7388,82134.1565,3d2.(3F).4d,4D,5/2,3d2.(3F).4f,4D*,7/2,,,L5432,,16736.44,9.725343657150033,wn(cm-1)
Ti,2,597.3041,0.0003,597.30394,0.00008,16737.254,11,,,65186.8680,81924.127,3d2.(3F).4d,e 4H,7/2,3d2.(3F).4f,2H*,9/2,,,u37,,16737.254,9.725392292355943,wn(cm-1)
Ti,2,597.16465,0.00007,597.16473,0.00008,16741.163,156,,,64886.6693,81627.830,3d2.(3F).4d,e 4G,5/2,3d2.(3F).4f,4H*,7/2,,,u37,,16741.163,9.72562581594326,wn(cm-1)
Ti,2,596.9824,0.0004,596.98253,0.00005,16746.275,10,,,65095.9741,81842.2440,3d2.(3F).4d,e 4G,9/2,3d2.(3F).4f,2G*,9/2,,,u37,,16746.275,9.725931124461619,wn(cm-1)
Ti,2,596.718,0.002,596.71699,0.00008,16753.70,4,,,65397.7388,82151.461,3d2.(3F).4d,4D,5/2,3d2.(3F).4f,2F*,7/2,,,L5432,,16753.7,9.726374408381776,wn(cm-1)
Ti,2,596.58278,0.00007,596.58317,0.00008,16757.491,6100bl,,,65243.6290,82001.109,3d2.(3F).4d,e 4G,11/2,3d2.(3F).4f,2I*,11/2,,,u37,,16757.491,9.726600661159017,wn(cm-1)
Ti,2,596.5289,0.0003,596.52880,0.00007,16759.006,12,,,64979.2810,81738.2883,3d2.(3F).4d,e 4G,7/2,3d2.(3F).4f,4I*,9/2,,,u37,,16759.006,9.726691064401397,wn(cm-1)
Ti,2,596.1333,0.0003,596.13332,0.00011,16770.127,12,,,65308.4355,82078.561,3d2.(3F).4d,e 4H,9/2,3d2.(3F).4f,4G*,9/2,,,u37,,16770.127,9.727354427835687,wn(cm-1)
Ti,2,595.55738,0.00018,595.55733,0.00011,16786.343,22,,,65460.1706,82246.515,3d2.(3F).4d,4D,7/2,3d2.(3F).4f,4P*,5/2,,,u37,,16786.343,9.728320918128754,wn(cm-1)
Ti,2,595.398,0.002,595.39864,0.00021,16790.84,5,,,65274.8247,82065.643,3d2.(3F).4d,4D,3/2,3d2.(3F).4f,2P*,1/2,,,L5432,,16790.84,9.72858877859977,wn(cm-1)
Ti,2,595.30009,0.00014,595.29991,0.00007,16793.598,27,,,65095.9741,81889.5772,3d2.(3F).4d,e 4G,9/2,3d2.(3F).4f,4I*,11/2,,,u37,,16793.598,9.728753021336612,wn(cm-1)
Ti,2,595.2589,0.0002,595.25918,0.00006,16794.761,14,,,65308.4355,82103.1876,3d2.(3F).4d,e 4H,9/2,3d2.(3F).4f,4G*,11/2,,,u37,,16794.761,9.728822271519418,wn(cm-1)
Ti,2,595.099,0.002,595.09769,0.00008,16799.28,6,,,64886.6693,81685.979,3d2.(3F).4d,e 4G,5/2,3d2.(3F).4f,2G*,7/2,,,L5432,,16799.28,9.7290913073301,wn(cm-1)
Ti,2,594.07758,0.00011,594.07769,0.00008,16828.156,29,,,65095.9741,81924.127,3d2.(3F).4d,e 4G,9/2,3d2.(3F).4f,2H*,9/2,,,u37,,16828.156,9.730808714931289,wn(cm-1)
Ti,2,594.03430,0.00007,594.03429,0.00005,16829.382,101,,,65243.6290,82073.0114,3d2.(3F).4d,e 4G,11/2,3d2.(3F).4f,4H*,13/2,,,u37,,16829.382,9.730881566368048,wn(cm-1)
Ti,2,593.7658,0.0005,593.76608,0.00011,16836.992,8*,,,65274.8247,82111.809,3d2.(3F).4d,4D,3/2,3d2.(3P).5p,4D*,5/2,,,u37,,16836.992,9.731333649513658,wn(cm-1)
Ti,2,593.74218,0.00007,593.74223,0.00008,16837.662,44,,,64886.6693,81724.330,3d2.(3F).4d,e 4G,5/2,3d2.(3F).4f,4G*,5/2,,,u37,,16837.662,9.731373442053181,wn(cm-1)
Ti,2,593.73086,0.00014,593.73080,0.00008,16837.983,23,,,65446.3822,82284.367,3d2.(3F).4d,e 4H,11/2,3d2.(3F).4f,2I*,13/2,,,u37,,16837.983,9.731392506276004,wn(cm-1)
Ti,2,593.3507,0.0002,593.35052,0.00011,16848.772,15,,,65397.7388,82246.515,3d2.(3F).4d,4D,5/2,3d2.(3F).4f,4P*,5/2,,,u37,,16848.772,9.732033054786474,wn(cm-1)
Ti,2,593.08511,0.00018,593.08487,0.00007,16856.316,22,,,65460.1706,82316.4935,3d2.(3F).4d,4D,7/2,3d2.(3P).5p,4D*,7/2,,,u37,,16856.316,9.732480702341999,wn(cm-1)
Ti,2,592.9943,0.0005,592.99430,0.00011,16858.897,8,,,65460.1706,82319.068,3d2.(3F).4d,4D,7/2,3d2.(3F).4f,2D*,5/2,,,u37,,16858.897,9.732633808300728,wn(cm-1)
Ti,2,592.97106,0.00007,592.97104,0.00006,16859.558,83,,,65243.6290,82103.1876,3d2.(3F).4d,e 4G,11/2,3d2.(3F).4f,4G*,11/2,,,u37,,16859.558,9.732673015316593,wn(cm-1)
Ti,2,592.85133,0.00014,592.85133,0.00005,16862.963,26,,,64979.2810,81842.2440,3d2.(3F).4d,e 4G,7/2,3d2.(3F).4f,2G*,9/2,,,u37,,16862.963,9.732874957514898,wn(cm-1)
Ti,2,592.4271,0.0003,592.42720,0.00008,16875.037,12,,,65308.4355,82183.471,3d2.(3F).4d,e 4H,9/2,3d2.(3F).4f,2H*,11/2,,,u37,,16875.037,9.733590708330919,wn(cm-1)
Ti,2,592.19181,0.00011,592.19168,0.00008,16881.743,32,,,64979.2810,81861.0276,3d2.(3F).4d,e 4G,7/2,3d2.(3F).4f,4G*,7/2,,,u37,,16881.743,9.733988021113015,wn(cm-1)
Ti,2,591.991,0.002,591.99032,0.00008,16887.48,5,,,64886.6693,81774.158,3d2.(3F).4d,e 4G,5/2,3d2.(3F).4f,4D*,5/2,,,L5432,,16887.48,9.734327797959834,wn(cm-1)
Ti,2,591.40928,0.00017,591.40935,0.00006,16904.080,19,,,65243.6290,82147.7069,3d2.(3F).4d,e 4G,11/2,3d2.(3F).4f,4F*,9/2,,,u37,,16904.08,9.735310291892361,wn(cm-1)
Ti,2,591.37265,0.00007,591.37238,0.00008,16905.127,75bl,,,65095.9741,82001.109,3d2.(3F).4d,e 4G,9/2,3d2.(3F).4f,2I*,11/2,,,u37,,16905.127,9.735372227684012,wn(cm-1)
Ti,2,591.008,0.002,591.00621,0.00004,16915.55,5,,,12628.8455,29544.4540,3d3,b 2D2,3/2,3d2.(3F).4p,z 4G*,5/2,,,L5432,,16915.55,9.735988596204962,wn(cm-1)
Ti,2,590.3725,0.0002,590.37254,0.00007,16933.766,17,,,64979.2810,81913.0457,3d2.(3F).4d,e 4G,7/2,3d2.(3F).4f,4F*,7/2,,,u37,,16933.766,9.73706489575314,wn(cm-1)
Ti,2,590.163,0.002,590.16073,0.00008,16939.78,5,,,65243.6290,82183.471,3d2.(3F).4d,e 4G,11/2,3d2.(3F).4f,2H*,11/2,,,L5432,,16939.78,9.737419981108726,wn(cm-1)
Ti,2,589.029,0.002,589.02595,0.00014,16972.40,4,,,65397.7388,82370.216,3d2.(3F).4d,4D,5/2,3d2.(3F).4f,4S*,3/2,,,L5432,,16972.4,9.739343774274515,wn(cm-1)
Ti,2,588.960,0.002,588.96067,0.00008,16974.38,5,,,64886.6693,81861.0276,3d2.(3F).4d,e 4G,5/2,3d2.(3F).4f,4G*,7/2,,,L5432,,16974.38,9.739460427459427,wn(cm-1)
